16,72,88,4,84,22
16,72,4,84,88,22
98,72,84,4,88,22
16,19,98,4,88,22
4,9,16,44,88,22
39,16,87,0,88,22
19,16,0,39,68,22
19,98,39,0,68,22
44,88,39,0,68,22
9,44,39,68,0,22
16,52,39,84,68,22
44,16,88,52,68,22
98,44,52,16,68,22
87,52,68,16,88,22
88,98,9,16,68,22
9,84,75,16,68,22
84,9,16,75,68,22
72,84,68,16,44,22
16,84,75,68,44,22
72,16,84,68,44,22
0,16,84,68,44,22
9,16,68,84,44,22
9,16,84,68,44,22
88,68,84,16,44,22
84,88,16,68,44,22
88,2,16,68,44,22
84,2,16,68,44,22
2,17,16,44,68,22
56,17,16,44,68,22
56,17,16,44,68,22
56,88,16,44,68,22
13,16,56,44,68,22
9,56,44,16,68,22
67,56,44,16,68,22
16,67,44,13,68,22
16,67,13,68,44,22
68,16,13,61,44,22
68,16,61,44,13,22
68,61,16,13,44,22
68,13,88,16,44,22
67,68,13,16,44,22
88,68,16,13,44,22
67,68,13,16,44,22
88,68,13,16,44,22
67,2,16,68,44,22
67,68,16,88,44,22
67,68,88,16,44,22
68,16,67,44,88,22
16,67,13,68,88,22
16,67,68,13,88,22
68,16,13,67,22,88
44,68,13,67,88,22
68,16,13,88,67,22
16,88,44,68,67,22
13,88,44,16,67,22
13,67,88,16,44,22
67,13,88,16,44,22
88,13,16,44,22,82
16,88,44,82,13,22
82,16,44,88,13,22
82,16,44,88,22,13
16,82,88,44,13,22
82,88,16,13,44,22
82,88,16,13,44,22
82,16,2,88,44,22
2,16,82,22,44,88
67,2,82,22,44,88
61,2,82,22,88,44
15,2,22,82,88,44
22,72,2,82,88,44
88,15,22,82,2,44
82,88,2,15,22,44
82,88,2,15,22,44
84,82,13,88,22,44
82,15,13,22,88,44
15,88,13,82,22,44
82,2,13,22,88,44
2,97,15,88,22,44
97,15,88,2,22,44
82,97,15,2,22,44
15,61,97,2,22,44
52,49,61,15,22,44
61,15,33,82,44,22
33,15,82,44,61,22
16,33,44,22,15,61
16,33,49,52,15,44
22,88,33,52,49,15
22,44,33,49,52,88
44,33,49,22,52,88
16,11,22,52,13,88
88,11,16,13,22,52
16,11,22,13,88,52
88,16,11,22,13,52
44,84,88,11,52,13
20,84,11,52,13,88
97,13,20,84,88,52
97,84,68,52,88,34
11,88,84,13,52,34
20,34,84,52,88,13
37,52,13,75,84,34
88,68,34,84,52,13
11,88,84,52,44,13
75,17,84,52,44,13
17,75,84,52,44,13
37,88,52,44,75,13
37,88,52,44,75,13
37,88,52,44,75,13
37,88,52,44,75,13
37,88,52,44,75,13
37,88,52,44,75,13
34,37,52,13,44,75
37,61,52,44,13,75
37,52,61,44,13,75
37,52,61,44,75,13
84,37,52,44,75,13
37,88,52,44,75,13
34,88,45,44,75,13
45,44,88,75,76,13
17,44,88,75,13,76
45,44,88,75,13,76
52,44,88,75,13,76
88,84,52,75,13,76
68,20,44,52,13,76
44,20,52,99,13,76
11,20,52,99,13,76
68,44,99,11,13,76
35,11,52,99,13,76
68,99,11,35,13,76
44,75,99,13,35,76
68,75,35,44,13,76
11,75,44,35,13,76
75,68,11,35,13,76
68,75,35,11,76,13
68,35,11,75,76,13
72,11,35,75,76,13
72,35,11,75,76,13
72,35,11,75,76,13
35,76,11,22,75,13
76,35,11,22,75,13
71,11,22,75,13,35
71,11,22,75,35,13
79,11,75,22,35,13
84,75,35,11,22,13
75,35,11,22,56,13
44,79,11,22,56,13
79,11,75,22,56,13
11,79,75,56,22,13
97,11,56,79,22,13
81,56,97,79,13,22
11,56,97,79,75,22
71,88,79,97,22,75
35,79,88,97,22,75
97,35,22,88,13,11
74,35,48,22,13,11
35,75,48,22,13,11
76,35,48,22,13,11
88,35,22,48,13,11
88,44,22,48,13,11
76,88,22,48,13,11
74,13,22,48,76,11
74,76,13,22,48,11
74,76,48,13,22,11
0,76,48,13,22,11
84,48,0,22,13,11
0,79,96,13,11,22
0,48,79,96,22,11
0,48,22,96,79,11
97,22,48,96,79,11
12,22,48,79,11,96
0,22,96,79,56,11
22,79,65,96,56,11
22,0,65,56,11,96
22,43,56,75,96,11
48,43,56,75,96,11
22,75,43,96,56,11
13,0,56,75,11,96
65,13,56,75,11,96
75,13,48,56,11,96
4,13,48,56,11,96
43,65,22,76,11,96
4,22,65,76,11,96
22,65,75,11,76,96
43,65,75,11,76,96
43,75,65,11,76,96
43,65,75,11,96,76
56,22,96,65,11,76
22,79,56,65,11,76
79,56,44,76,65,11
96,76,56,65,44,11
22,76,56,65,44,11
86,34,65,56,44,11
17,65,13,56,44,11
65,17,56,13,44,11
65,13,56,44,0,11
17,72,56,0,44,11
65,13,56,0,44,11
17,56,13,44,0,11
56,17,13,0,11,44
17,56,13,0,11,44
56,13,17,44,0,11
56,17,44,13,0,11
17,56,44,13,0,11
17,56,44,13,0,11
56,17,44,13,0,11
56,17,44,13,0,11
56,2,44,13,0,11
17,2,44,0,13,11
79,2,44,13,0,11
75,79,13,11,44,0
84,79,13,44,11,0
79,2,13,44,11,0
2,79,13,11,44,0
2,79,13,44,0,11
13,96,44,0,11,79
84,13,34,79,0,11
84,0,34,11,44,79
0,84,44,34,11,79
62,2,84,34,11,79
0,2,84,11,34,79
97,84,36,34,79,11
84,34,36,44,79,11
84,44,79,65,36,11
2,79,65,36,44,11
62,45,36,65,44,11
45,2,36,44,11,65
45,36,2,44,11,65
33,28,2,11,44,65
33,45,75,44,11,65
75,33,2,11,44,65
81,82,44,11,2,65
81,82,11,44,65,2
81,11,82,44,65,2
79,82,33,65,75,2
45,33,79,82,65,2
33,82,79,75,2,92
65,82,52,2,75,92
11,52,65,2,75,92
82,52,11,2,75,92
2,52,11,15,75,92
17,2,52,75,15,92
82,76,2,17,15,92
17,52,76,2,15,92
61,82,35,2,75,92
11,15,82,52,2,92
15,82,2,52,76,92
10,82,68,52,76,92
17,82,76,52,68,92
52,17,10,82,68,92
52,21,54,17,68,92
88,21,68,17,92,54
13,68,17,54,92,88
68,88,17,84,54,92
10,17,13,54,84,92
0,79,13,54,84,92
10,13,84,54,79,92
68,10,13,54,79,92
13,10,0,54,79,92
13,10,0,79,54,92
13,10,0,54,79,92
10,13,0,54,79,92
0,13,54,75,79,92
10,75,13,54,79,92
82,10,13,79,54,92
82,10,13,54,79,92
82,10,92,52,79,54
10,19,13,79,54,52
19,13,68,79,54,52
19,82,10,79,54,52
85,19,13,79,68,52
19,82,17,85,13,79
44,17,82,13,85,79
17,13,61,85,44,79
82,92,85,76,54,79
59,61,54,76,85,79
89,85,71,54,44,79
89,71,85,13,54,79
76,71,85,44,54,79
82,54,71,85,44,79
76,82,85,71,44,79
13,85,71,82,44,79
85,13,71,44,82,79
44,13,71,54,82,79
71,0,65,54,82,79
0,82,54,44,67,79
65,44,82,54,67,79
71,65,82,44,67,79
65,82,44,67,85,79
71,85,82,67,44,79
82,71,44,13,67,79
71,13,67,85,44,79
82,13,67,85,44,79
71,4,67,44,85,79
67,4,44,65,85,79
44,67,4,65,85,79
0,54,4,65,85,79
75,85,4,65,54,79
65,0,85,54,75,79
0,4,65,54,85,79
4,10,54,65,85,79
4,10,54,65,85,79
84,10,54,65,85,79
54,10,72,79,85,65
10,65,79,13,85,44
10,0,13,79,65,44
76,10,79,44,13,0
61,10,65,13,0,76
54,0,10,82,76,13
65,54,82,13,76,79
44,54,82,13,76,79
65,44,82,54,76,79
10,54,82,65,76,79
0,54,82,65,76,79
13,82,29,65,76,79
29,82,84,65,76,79
52,65,29,82,76,79
91,82,65,76,13,79
82,76,91,84,13,79
76,65,82,13,84,79
65,13,82,76,84,79
82,65,0,91,84,79
13,65,0,91,84,79
91,13,65,84,76,79
84,13,91,65,76,79
84,91,75,65,76,79
84,0,71,76,75,79
75,71,84,0,76,79
71,92,0,84,76,79
